University of Pxalit'k'a	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Bielosia	Konala Sayasone	2	34	35	28	26	41	37	20	26	43	52	71	C	20	33.22	-1	1	1	0	0
Bielosia	Analu Vatthana	3	66	86	72	35	24	62	64	25	29	17	74	D	20	46.24	-1	1	1	0	0
Bielosia	Keon Phommasane	4	44	39	43	15	33	10	21	12	44	16	77	F	20	29.80	-1	1	1	0	0
Bielosia	Keahi Vatthana	5	60	58	57	73	122	37	28	17	49	79	90	D	20	59.43	-1	1	1	0	0
Bielosia	Keahi Thammavong	1	9	10	18	10	13	35	46	30	45	44	84	C	18	33.73	-1	1	1	0	0
Bielosia	Kelii Keobounphanh	2	46	53	27	10	32	58	64	81	7	21	67	D+	18	44.37	-1	1	1	0	0
Bielosia	Lani Vatthana	3	56	45	74	39	37	36	81	55	77	25	53	D+	21	57.46	-1	1	1	0	0
Bielosia	Makan Savang	4	56	40	41	62	44	88	37	37	44	91	117	C	20	53.44	-1	1	1	0	0
Bielosia	Phetdum Thammavong	5	34	36	84	52	127	25	37	24	81	25	60	D	20	62.67	-1	1	1	0	0
Bielosia	Analu Sayasone	1	39	35	47	16	29	44	30	73	22	39	68	C	18	39.56	-1	1	1	0	0
Bielosia	Mya Bokeo	2	41	45	14	20	35	9	30	45	34	27	48	D	18	28.36	-1	1	1	0	0
Bielosia	Koa Soulignavong	3	72	72	45	36	76	68	84	66	43	30	56	D+	18	57.84	-1	1	1	0	0
Bielosia	Kye Sonexarth	4	52	45	44	20	18	48	36	15	52	54	94	D+	18	37.70	-1	1	1	0	0
Bielosia	Paxathipatai Keobunta	5	36	35	46	60	132	46	64	23	77	70	90	D+	21	67.59	-1	1	1	0	0
University of Levikeana Solvae	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Bielosia	Kelii Bouphavanh	1	59	82	31	22	11	90	23	71	40	55	56	D	20	46.01	-1	1	1	0	0
Bielosia	Teyvada Sayasone	2	76	62	30	23	22	47	55	79	56	101	90	D+	20	51.84	-1	1	1	0	0
Bielosia	Phetdum Savang	3	58	65	42	10	27	87	51	24	79	68	94	D+	20	50.98	-1	1	1	0	0
Bielosia	Kelii Saengsavang	4	50	46	24	63	33	24	18	16	73	26	72	D+	19	40.54	-1	1	1	0	0
Bielosia	Leilani Phothisarath	5	29	30	23	57	66	44	22	41	31	96	59	D+	19	41.06	-1	1	1	0	0
Bielosia	Keoki Phommasane	1	30	36	36	21	38	57	35	68	69	91	68	D	21	49.66	-1	1	1	0	0
Bielosia	Aulii Savang	2	147	131	36	16	41	115	49	93	75	36	101	C	21	70.44	-1	1	1	0	0
Bielosia	Keon Douangvily	3	91	77	51	61	42	28	45	40	86	33	101	C	18	54.64	-1	1	1	0	0
Bielosia	Xaisomboun Thiamphasone	4	39	32	83	50	45	60	43	27	87	48	70	D+	21	59.21	-1	1	1	0	0
Bielosia	Bane Souksanh	5	55	57	45	90	107	35	104	34	32	77	103	C	21	68.22	-1	1	1	0	0
Bielosia	Akamu Soulignavong	1	104	99	25	10	6	47	61	112	54	18	87	C	21	54.23	-1	1	1	0	0
Bielosia	Mya Menorath	2	90	91	27	17	31	55	60	101	33	22	68	D	18	52.28	-1	1	1	0	0
Bielosia	Teyvada Khamchanh	3	7	14	9	11	11	9	24	16	22	9	70	C	18	17.82	-1	1	1	0	0
Bielosia	Kalani Phothisarath	4	22	24	37	8	27	16	49	19	26	67	62	D+	18	27.46	-1	1	1	0	0
Bielosia	Liko Vatthana	5	12	11	19	25	37	28	26	19	15	43	60	C	18	26.26	-1	1	1	0	0
University of Alieosia	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Bielosia	Oke Ketthavong	1	56	67	33	12	8	29	53	46	39	43	68	D+	19	36.80	-1	1	1	0	0
Bielosia	Leilani Sayasone	2	40	42	26	18	29	27	32	31	38	26	78	D	19	32.40	-1	1	1	0	0
Bielosia	Xaisomboun Souksanh	3	38	55	67	33	10	44	21	19	26	67	79	D	20	34.29	-1	1	1	0	0
Bielosia	Kawaii Vongphakdy	4	56	59	71	31	34	32	25	12	47	90	78	D	19	40.56	-1	1	1	0	0
Bielosia	Kale Khouphongsy	5	43	32	54	25	43	64	32	25	79	38	56	D	19	45.70	-1	1	1	0	0
Bielosia	Malo Phanivong	1	60	74	38	13	18	83	76	154	23	94	98	D	21	65.81	-1	1	1	0	0
Bielosia	Koa Thiamphasone	2	92	93	42	26	22	14	34	66	41	90	58	F+	18	38.76	-1	1	1	0	0
Bielosia	Keon Keothavong	3	60	63	87	80	29	97	91	53	55	66	51	D+	21	68.19	-1	1	1	0	0
Bielosia	Koa Phommathep	4	40	47	66	27	35	52	47	10	73	42	53	C	19	46.81	-1	1	1	0	0
Bielosia	Kelii Phoutthasinh	5	63	40	34	37	116	39	53	38	53	42	98	D+	21	56.80	-1	1	1	0	0
Bielosia	Kawaii Thepsenavong	1	74	75	13	5	28	53	43	106	65	57	62	C	18	51.29	-1	1	1	0	0
Bielosia	Kelii Khotpanya	2	98	101	35	42	49	59	71	39	60	86	50	C	19	52.08	-1	1	1	0	0
Bielosia	Lani Siphandon	3	68	59	63	34	54	113	68	38	84	75	56	D	18	65.56	-1	1	1	0	0
Bielosia	Aulii Vongsay	4	100	104	67	61	49	16	20	21	83	19	76	C+	18	51.18	-1	1	1	0	0
Bielosia	Lilo Phomsouvanh	5	56	78	48	97	137	75	45	79	59	83	93	D+	20	77.53	-1	1	1	0	0
University of Byisotia	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Bielosia	Konala Somphousiharath	1	105	104	7	14	11	26	32	83	39	10	51	D	18	35.93	-1	1	1	0	0
Bielosia	Ikaika Saysamongdy	2	109	116	47	29	45	66	71	75	71	46	85	C+	19	63.64	-1	1	1	0	0
Bielosia	Kawaii Siyavong	3	32	29	17	9	12	47	35	21	36	62	51	D	19	27.56	-1	1	1	0	0
Bielosia	Koa Louangrath	4	51	49	27	46	20	23	35	21	67	49	58	F+	21	37.27	-1	1	1	0	0
Bielosia	Kai Vatthana	5	36	31	17	69	76	7	15	47	50	15	88	D	20	41.37	-1	1	1	0	0
Bielosia	Kaili Inthisane	1	44	37	6	12	14	28	40	33	27	36	77	D	18	28.01	-1	1	1	0	0
Bielosia	Keahi Inthisane	2	121	123	36	30	47	81	30	77	107	54	77	C	18	64.85	-1	1	1	0	0
Bielosia	Paxathipatai Thammasith	3	77	74	52	43	24	88	47	57	56	93	90	D+	19	54.78	-1	1	1	0	0
Bielosia	Sathanalat Vongsay	4	25	16	101	33	55	33	24	18	57	64	103	C	20	51.17	-1	1	1	0	0
Bielosia	Havika Khotpanya	5	32	27	36	65	106	54	42	37	42	10	73	D+	18	56.62	-1	1	1	0	0
Bielosia	Koa Phaophanit	1	27	39	14	11	17	78	19	35	69	85	93	D+	18	42.12	-1	1	1	0	0
Bielosia	Maik Phothisarath	2	80	93	37	21	40	48	67	102	51	35	89	D+	18	58.94	-1	1	1	0	0
Bielosia	Keon Bokeo	3	15	47	56	62	44	93	40	37	56	73	83	D	20	56.33	-1	1	1	0	0
Bielosia	Keon Siyavong	4	30	33	60	86	62	72	43	24	110	66	71	D+	19	68.29	-1	1	1	0	0
Bielosia	Analu Keobunta	5	51	49	70	60	91	46	68	32	51	33	94	D+	21	62.67	-1	1	1	0	0
University of Hkamnsi	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Lyintaria	Mya Bokeo	1	50	63	22	19	23	49	49	125	13	29	83	D	19	48.05	-1	1	1	0	0
Lyintaria	Maik Saengsavang	2	53	54	16	9	16	26	48	41	15	16	87	D	21	30.31	-1	1	1	0	0
Lyintaria	Kimo Saengsavang	3	23	20	29	14	24	31	23	6	34	72	60	C+	19	25.67	-1	1	1	0	0
Lyintaria	Mya Cheruene	4	15	10	51	32	24	12	10	15	43	23	76	D+	20	31.17	-1	1	1	0	0
Lyintaria	Bane Saysamongdy	5	8	15	7	15	30	12	10	24	8	63	66	D	20	17.47	-1	1	1	0	0
Lyintaria	Koa Thiamphasone	1	32	42	30	12	27	27	40	33	13	62	90	D+	18	29.59	-1	1	1	0	0
Lyintaria	Aulii Khamchanh	2	75	75	36	15	9	43	24	53	55	41	72	C	20	40.20	-1	1	1	0	0
Lyintaria	Keanu Vongphakdy	3	64	69	22	25	17	46	37	33	57	39	76	D	20	37.69	-1	1	1	0	0
Lyintaria	Liko Ketthavong	4	57	65	32	39	37	43	63	10	72	82	68	C	19	45.36	-1	1	1	0	0
Lyintaria	Paxathipatai Siyavong	5	22	17	25	25	64	14	19	29	19	59	97	C	20	31.83	-1	1	1	0	0
Lyintaria	Keon Somphousiharath	1	15	30	13	9	23	23	47	24	46	65	81	C	18	31.44	-1	1	1	0	0
Lyintaria	Lae Saenthavisouk	2	81	82	30	30	27	60	50	61	35	46	90	C	19	47.24	-1	1	1	0	0
Lyintaria	Akamu Thammasith	3	51	49	29	49	34	43	57	16	57	15	81	C+	18	43.57	-1	1	1	0	0
Lyintaria	Malo Thepsenavong	4	30	29	39	34	48	42	41	11	51	65	89	D	18	41.61	-1	1	1	0	0
Lyintaria	Kimo Vongphakdy	5	29	30	48	33	65	25	42	17	56	76	84	C	18	43.73	-1	1	1	0	0
University of Vrelinku	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Lyintaria	Mya Siharath	1	22	29	30	10	16	13	37	42	36	52	90	D+	21	31.34	-1	1	1	0	0
Lyintaria	Havika Souksanh	2	53	56	41	9	26	48	51	50	47	37	79	D+	19	44.69	-1	1	1	0	0
Lyintaria	Koa Saengsavang	3	16	8	76	10	35	33	22	18	25	51	51	F	20	31.98	-1	1	1	0	0
Lyintaria	Analu Phommathep	4	43	38	34	89	44	56	43	21	67	76	78	D+	21	53.77	-1	1	1	0	0
Lyintaria	Phetdum Khotpanya	5	34	24	52	39	63	12	40	33	14	94	68	C+	19	38.13	-1	1	1	0	0
Lyintaria	Keahi Vongsay	1	82	82	36	7	20	39	29	77	71	5	97	C+	19	47.72	-1	1	1	0	0
Lyintaria	Kelii Siphandon	2	63	65	34	14	6	54	46	53	53	83	84	D+	18	44.98	-1	1	1	0	0
Lyintaria	Keon Phothisarath	3	49	42	48	13	35	55	10	17	41	62	74	D+	21	34.40	-1	1	1	0	0
Lyintaria	Keowynn Saenthavisouk	4	35	32	61	69	50	37	11	37	80	57	65	C	19	52.22	-1	1	1	0	0
Lyintaria	Lilo Cheruene	5	38	25	71	52	103	44	79	22	41	72	51	C	20	60.70	-1	1	1	0	0
Lyintaria	Lae Bouvanaat	1	71	63	56	23	43	43	42	104	74	53	75	C	19	58.70	-1	1	1	0	0
Lyintaria	Malo Vongsay	2	86	92	30	11	28	26	65	40	59	57	58	D+	18	42.23	-1	1	1	0	0
Lyintaria	Lae Thepsenavong	3	77	91	39	32	47	53	76	82	50	24	95	C	21	55.77	-1	1	1	0	0
Lyintaria	Kaili Vatthana	4	27	27	112	29	75	64	55	42	107	67	94	D+	19	71.67	-1	1	1	0	0
Lyintaria	Koa Vongsay	5	22	23	16	54	19	8	27	15	15	62	94	D	18	25.75	-1	1	1	0	0
University of Lveinta	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Lyintaria	Paxathipatai Cheruene	1	60	72	36	8	31	26	38	84	56	77	86	D+	21	45.56	-1	1	1	0	0
Lyintaria	Keoki Phothisarath	2	135	130	80	33	43	61	41	71	50	30	73	C	21	57.59	-1	1	1	0	0
Lyintaria	Keahi Ketthavong	3	13	8	8	12	26	5	9	23	38	13	67	F+	20	20.38	-1	1	1	0	0
Lyintaria	Leilani Cheruene	4	43	42	123	37	50	52	33	30	70	39	93	C	21	60.66	-1	1	1	0	0
Lyintaria	Phetdum Savang	5	41	48	66	63	41	57	28	36	73	38	57	C	20	50.63	-1	1	1	0	0
Lyintaria	Kimo Khouphongsy	1	61	64	17	22	30	75	51	74	57	67	72	D+	19	51.84	-1	1	1	0	0
Lyintaria	Phonesavanh Saysamongdy	2	128	125	69	15	44	34	46	103	49	39	69	D+	22	56.51	-1	1	1	0	0
Lyintaria	Keoki Cheruene	3	17	17	23	31	9	74	77	12	49	13	80	C	19	42.38	-1	1	1	0	0
Lyintaria	Keon Khouphongsy	4	69	69	98	59	59	43	56	33	24	66	53	D+	20	53.61	-1	1	1	0	0
Lyintaria	Kimo Khamchanh	5	25	36	54	46	72	45	43	37	76	48	97	D+	20	54.82	-1	1	1	0	0
Lyintaria	Kaili Menorath	1	91	88	37	44	43	47	45	112	86	49	83	D+	21	63.45	-1	1	1	0	0
Lyintaria	Phetdum Khouphongsy	2	119	126	28	25	60	51	68	110	41	37	66	C	18	58.85	-1	1	1	0	0
Lyintaria	Paxathipatai Thiamphasone	3	54	54	49	68	24	53	65	9	78	66	87	C	20	52.97	-1	1	1	0	0
Lyintaria	Akamu Bouphavanh	4	32	25	47	68	32	43	29	11	57	12	63	C+	18	44.48	-1	1	1	0	0
Lyintaria	Maik Rattanavongsa	5	25	6	18	35	66	25	29	15	42	62	67	C	18	35.59	-1	1	1	0	0
University of Nomvas	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Pyxanovia	Kimo Viravongs	1	113	104	15	15	33	35	61	80	25	11	69	D+	18	42.45	-1	1	1	0	0
Pyxanovia	Malo Inthisane	2	47	49	7	18	15	51	72	29	43	63	58	C	19	38.65	-1	1	1	0	0
Pyxanovia	Akamu Khamchanh	3	17	24	12	9	13	18	28	7	23	71	79	F+	18	19.78	-1	1	1	0	0
Pyxanovia	Lae Sayasone	4	28	25	59	46	37	31	29	13	31	65	87	D	21	39.24	-1	1	1	0	0
Pyxanovia	Teyvada Phaophanit	5	15	23	15	37	41	15	23	14	27	24	92	F	19	28.61	-1	1	1	0	0
Pyxanovia	Analu Louangrath	1	77	79	8	6	20	20	26	65	18	30	79	D+	18	28.77	-1	1	1	0	0
Pyxanovia	Koa Sonexarth	2	120	119	32	19	19	58	63	77	74	58	58	C	20	56.34	-1	1	1	0	0
Pyxanovia	Kawaii Louangrath	3	18	22	26	8	20	69	21	6	20	19	81	F+	18	27.62	-1	1	1	0	0
Pyxanovia	Phetdum Vongsay	4	28	29	47	19	39	55	30	23	53	57	97	D	19	41.35	-1	1	1	0	0
Pyxanovia	Aulii Sayasone	5	21	40	35	79	95	71	24	51	99	79	49	C	19	62.41	-1	1	1	0	0
Pyxanovia	Leilani Khamchanh	1	58	50	21	7	18	60	59	96	69	28	71	D+	18	54.64	-1	1	1	0	0
Pyxanovia	Palani Sayasone	2	77	75	13	39	33	15	50	42	51	91	97	D	18	39.15	-1	1	1	0	0
Pyxanovia	Keon Thonemany	3	60	75	53	28	26	70	58	29	86	9	64	D	18	53.28	-1	1	1	0	0
Pyxanovia	Mya Thammavong	4	70	76	55	29	16	50	31	39	97	75	90	D+	19	49.69	-1	1	1	0	0
Pyxanovia	Aulii Thammasith	5	6	21	17	25	70	72	48	31	19	33	82	D+	18	43.61	-1	1	1	0	0
University of Pyzus	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Pyxanovia	Palani Keobunta	1	13	12	24	7	10	34	16	30	14	8	54	D+	19	22.01	-1	1	1	0	0
Pyxanovia	Kalei Thepsenavong	2	24	18	17	9	23	26	7	11	14	32	94	D	21	19.26	-1	1	1	0	0
Pyxanovia	Bane Thiamphasone	3	45	39	39	13	40	35	54	7	31	8	68	D+	19	33.67	-1	1	1	0	0
Pyxanovia	Meka Phomsouvanh	4	62	57	74	34	51	52	31	5	102	21	65	C	20	54.54	-1	1	1	0	0
Pyxanovia	Ikaika Sengtavisouk	5	21	19	18	24	35	10	13	24	32	47	79	D+	19	24.58	-1	1	1	0	0
Pyxanovia	Kelii Phommasane	1	37	38	36	16	12	32	17	71	40	63	98	D	21	37.86	-1	1	1	0	0
Pyxanovia	Keowynn Vongsamphanh	2	39	54	29	33	49	36	31	66	84	23	69	C	19	50.04	-1	1	1	0	0
Pyxanovia	Koa Savang	3	15	29	74	30	36	27	34	27	31	85	60	D+	20	37.60	-1	1	1	0	0
Pyxanovia	Koa Sengtavisouk	4	72	78	110	66	83	69	89	17	89	80	75	D+	20	77.32	-1	1	1	0	0
Pyxanovia	Xaisomboun Phommasane	5	12	13	9	22	53	24	44	7	13	93	66	D+	18	28.54	-1	1	1	0	0
Pyxanovia	Maik Soulignavong	1	13	6	12	5	13	17	23	9	19	80	61	F	18	17.18	-1	1	1	0	0
Pyxanovia	Kelii Siphandon	2	31	28	28	26	19	39	40	61	36	13	62	D	18	39.20	-1	1	1	0	0
Pyxanovia	Oke Bokeo	3	87	115	42	28	52	65	69	29	66	71	76	C	20	53.19	-1	1	1	0	0
Pyxanovia	Phetdum Sayasone	4	45	53	52	46	22	52	41	16	36	60	86	F+	18	41.51	-1	1	1	0	0
Pyxanovia	Meka Vatthana	5	23	14	18	36	45	20	24	11	46	31	81	D+	20	31.71	-1	1	1	0	0
University of Eastern Alveske	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Pyxanovia	Koa Phothisarath	1	51	47	47	6	34	32	28	90	75	96	72	D	21	49.42	-1	1	1	0	0
Pyxanovia	Malo Khotpanya	2	56	58	28	25	14	23	21	55	45	74	78	C	21	35.27	-1	1	1	0	0
Pyxanovia	Konala Saenthavisouk	3	15	12	11	19	14	10	19	13	33	18	86	F+	21	21.31	-1	1	1	0	0
Pyxanovia	Kelii Viravongs	4	20	19	16	47	32	16	20	8	19	94	97	C+	19	27.36	-1	1	1	0	0
Pyxanovia	Keowynn Thepsenavong	5	16	24	28	15	46	25	35	10	9	56	68	D	20	27.83	-1	1	1	0	0
Pyxanovia	Konala Ketthavong	1	75	82	18	23	39	65	68	108	64	60	75	C+	21	60.70	-1	1	1	0	0
Pyxanovia	Makan Sayasone	2	61	65	30	27	16	36	34	58	57	18	76	D+	20	42.46	-1	1	1	0	0
Pyxanovia	Moke Inthisane	3	25	25	41	14	51	9	40	13	21	15	82	D	19	29.32	-1	1	1	0	0
Pyxanovia	Mya Phanivong	4	35	25	53	52	23	13	54	39	63	92	79	C	20	45.35	-1	1	1	0	0
Pyxanovia	Keon Sayasone	5	30	26	41	19	43	26	26	31	32	77	103	D	20	34.42	-1	1	1	0	0
Pyxanovia	Analu Phommasane	1	63	70	15	20	16	67	39	100	92	50	48	B	18	56.44	-1	1	1	0	0
Pyxanovia	Oke Cheruene	2	18	25	30	22	22	31	54	23	34	72	53	F+	18	33.03	-1	1	1	0	0
Pyxanovia	Sathanalat Vongsay	3	19	25	42	7	22	19	46	25	77	15	49	D	18	37.04	-1	1	1	0	0
Pyxanovia	Keoki Saengsavang	4	55	48	64	88	38	21	54	16	61	41	103	D+	22	54.91	-1	1	1	0	0
Pyxanovia	Analu Cheruene	5	25	26	26	68	51	9	14	11	42	64	79	C	19	34.49	-1	1	1	0	0
University of Quiita-Kyudosia	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Holy_Yektonisa	Keon Thammavong	1	22	21	8	13	12	26	18	29	13	44	64	F	18	20.26	-1	1	1	0	0
Holy_Yektonisa	Mya Keobounphanh	2	26	23	16	9	8	9	30	34	12	45	52	D	21	20.25	-1	1	1	0	0
Holy_Yektonisa	Palani Bouvanaat	3	55	62	72	20	27	33	32	14	25	80	97	D	20	35.77	-1	1	1	0	0
Holy_Yektonisa	Konala Siyavong	4	29	23	39	37	13	15	19	14	30	98	89	D	21	28.80	-1	1	1	0	0
Holy_Yektonisa	Makan Savang	5	19	24	36	39	79	18	31	35	38	20	77	C+	19	41.40	-1	1	1	0	0
Holy_Yektonisa	Bane Phomsouvanh	1	69	77	5	22	20	28	28	101	51	62	48	D	18	40.95	-1	1	1	0	0
Holy_Yektonisa	Kelii Sayasone	2	24	16	32	14	33	37	19	20	41	73	72	C+	18	30.75	-1	1	1	0	0
Holy_Yektonisa	Malo Phothisarath	3	52	48	78	39	36	88	79	41	47	62	96	C	19	60.00	-1	1	1	0	0
Holy_Yektonisa	Phonesavanh Sonexarth	4	47	44	66	36	15	28	41	14	79	52	90	D	20	45.63	-1	1	1	0	0
Holy_Yektonisa	Paxathipatai Saenthavisouk	5	47	56	85	42	101	93	38	30	56	18	83	B	19	66.27	-1	1	1	0	0
Holy_Yektonisa	Kye Savang	1	82	85	29	5	17	37	35	74	85	61	85	D+	18	48.61	-1	1	1	0	0
Holy_Yektonisa	Bane Menorath	2	72	70	53	43	24	37	78	38	61	70	59	D+	21	50.41	-1	1	1	0	0
Holy_Yektonisa	Analu Saysamongdy	3	73	77	27	35	12	47	74	46	49	88	70	D	18	43.78	-1	1	1	0	0
Holy_Yektonisa	Kalei Phomsouvanh	4	69	72	62	26	31	12	23	24	87	44	77	D+	18	43.17	-1	1	1	0	0
Holy_Yektonisa	Keowynn Douangvily	5	46	41	62	60	81	65	74	37	57	33	88	C	21	64.15	-1	1	1	0	0
University of Svitharia	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Nathaniel Fine	1	12	9	12	7	13	17	9	14	21	60	75	D	18	17.05	-1	1	1	0	0
Other	Travis Byrne	2	8	13	10	9	11	7	18	14	19	7	86	D	19	17.14	-1	1	1	0	0
Other	Yoade Jordanov	3	75	62	63	34	30	44	77	37	24	89	92	D+	20	46.22	-1	1	1	0	0
Other	Yoade Keaton	4	50	65	73	58	19	48	25	11	37	88	49	C	19	41.83	-1	1	1	0	0
Other	Zac Erickson	5	14	12	26	36	46	13	9	24	40	57	50	F+	18	28.12	-1	1	1	0	0
Other	Juri Boyle	1	60	63	11	11	22	34	23	93	23	94	61	C+	18	35.34	-1	1	1	0	0
Other	Shadd Drake	2	42	43	29	13	46	55	52	36	20	73	59	D	21	37.62	-1	1	1	0	0
Other	Daniel Keaton	3	83	106	48	19	25	79	39	69	78	52	94	C+	19	55.31	-1	1	1	0	0
Other	Brian McBob	4	62	63	39	53	48	44	15	10	71	60	54	D	21	43.51	-1	1	1	0	0
Other	Doran Lolant	5	42	21	42	21	39	24	56	23	35	64	107	C	19	38.38	-1	1	1	0	0
Other	Steve Starks	1	46	33	24	13	9	26	24	48	33	24	65	C	18	29.72	-1	1	1	0	0
Other	Stephen Keaton	2	47	57	37	8	32	44	24	64	60	98	64	D+	21	43.54	-1	1	1	0	0
Other	Daniel Ebron	3	24	27	5	7	17	30	25	9	10	16	51	F+	18	16.67	-1	1	1	0	0
Other	Johan Lolant	4	49	57	41	50	15	69	58	20	55	72	51	D+	20	45.12	-1	1	1	0	0
Other	Yoade Lolant	5	13	15	48	40	71	37	46	18	44	20	100	D+	20	47.40	-1	1	1	0	0
University of Soniara	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Doran Boyle	1	55	55	33	14	24	37	34	63	40	43	92	D+	18	40.28	-1	1	1	0	0
Other	Stephen Jordanov	2	51	41	31	7	16	17	22	78	47	25	78	D	19	37.87	-1	1	1	0	0
Other	Zac Lolant	3	15	13	25	8	10	9	9	8	24	54	67	D+	21	16.83	-1	1	1	0	0
Other	Daniel Grabochov	4	85	81	47	40	20	74	43	20	44	74	75	D+	20	43.82	-1	1	1	0	0
Other	Quinten Lolant	5	30	20	49	39	43	27	14	15	12	60	56	C	20	30.67	-1	1	1	0	0
Other	Max Keaton	1	83	85	36	14	29	31	56	107	67	86	80	D+	18	54.88	-1	1	1	0	0
Other	Dimitri Wilcox	2	92	102	25	14	45	73	47	42	47	93	71	C	21	46.54	-1	1	1	0	0
Other	Dimitri Atlier	3	42	50	31	17	15	25	15	47	48	110	99	D+	20	33.00	-1	1	1	0	0
Other	Yoade Hoover	4	67	65	68	85	23	71	40	18	55	33	68	D+	20	54.80	-1	1	1	0	0
Other	Brian Atlier	5	17	16	55	12	46	13	58	25	23	54	47	F+	20	33.92	-1	1	1	0	0
Other	Max Jordanov	1	70	93	26	17	16	50	92	124	27	42	58	C	18	56.12	-1	1	1	0	0
Other	Doran McSteve	2	103	103	42	5	19	38	66	98	39	15	76	D	19	52.00	-1	1	1	0	0
Other	Brian Perch	3	38	43	94	68	30	54	65	38	70	31	94	C	21	61.80	-1	1	1	0	0
Other	Asher Atlier	4	52	62	63	59	43	38	35	21	77	70	98	C	20	53.49	-1	1	1	0	0
Other	Thomas Boyle	5	36	41	23	32	80	43	24	22	27	78	67	D	21	39.08	-1	1	1	0	0
University of Kholka	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Other	Zac Boyle	1	58	79	8	9	34	20	49	69	14	48	74	D+	21	33.15	-1	1	1	0	0
Other	Juri McSteve	2	38	40	7	7	27	19	20	30	45	18	81	C	18	27.31	-1	1	1	0	0
Other	Jesse Fine	3	62	57	68	24	93	87	82	51	60	41	88	D+	21	66.72	-1	1	1	0	0
Other	Matthew Boyle	4	7	15	19	21	8	16	14	14	12	51	96	F	21	19.32	-1	1	1	0	0
Other	Daniel Lolant	5	33	29	13	37	22	16	13	26	21	60	65	F+	20	22.64	-1	1	1	0	0
Other	Dimitri Boyle	1	109	99	36	12	38	38	47	48	60	77	76	D	18	44.74	-1	1	1	0	0
Other	Bob Traenfeglia	2	87	63	66	25	12	34	46	89	26	29	107	C	21	49.73	-1	1	1	0	0
Other	Jesse Svensson	3	51	71	110	59	70	91	55	49	38	92	101	C+	20	67.30	-1	1	1	0	0
Other	Brian Ebron	4	23	23	26	28	8	26	12	24	55	8	94	D+	19	30.37	-1	1	1	0	0
Other	Matthew Wells	5	22	17	52	26	63	27	20	20	44	89	78	D	21	38.54	-1	1	1	0	0
Other	Matthew Starks	1	72	70	32	17	18	41	21	88	36	71	69	D+	19	40.76	-1	1	1	0	0
Other	Travis Keaton	2	22	25	8	5	11	7	25	34	22	75	66	D+	18	20.66	-1	1	1	0	0
Other	Xavier Hoover	3	75	73	27	18	29	75	64	83	88	106	68	D+	18	57.08	-1	1	1	0	0
Other	Pat Grabochov	4	71	75	54	46	23	21	18	10	56	15	79	D+	18	38.42	-1	1	1	0	0
